거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20220203","배출권시장","KRD050032105","2021년 배출권","7100","9200","322090000","9200","322090000"
"20220203","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220204","배출권시장","KRD050032105","2021년 배출권","7100","7600","265365000","7600","265365000"
"20220204","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","10000","349000000","10000","349000000"
"20220204","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220207","배출권시장","KRD050032105","2021년 배출권","7100","9180","319439000","9180","319439000"
"20220207","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","3000","105000000","3000","105000000"
"20220208","배출권시장","KRD050032105","2021년 배출권","7100","40500","1404450000","40500","1404450000"
"20220208","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220208","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220208","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220209","배출권시장","KRD050032105","2021년 배출권","7100","24200","834830000","24200","834830000"
"20220209","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220209","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220209","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220210","배출권시장","KRD050032105","2021년 배출권","7100","26300","888340000","26300","888340000"
"20220210","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220210","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220211","배출권시장","KRD050032105","2021년 배출권","7100","19500","655970000","19500","655970000"
"20220211","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220211","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220214","배출권시장","KRD050032105","2021년 배출권","7100","13900","463120000","13900","463120000"
"20220214","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220215","배출권시장","KRD050032105","2021년 배출권","7100","46700","1515220000","46700","1515220000"
"20220215","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220216","배출권시장","KRD050032105","2021년 배출권","7100","24373","753261500","24373","753261500"
"20220216","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220217","배출권시장","KRD050032105","2021년 배출권","7100","36300","1070365000","36300","1070365000"
"20220217","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220217","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220218","배출권시장","KRD050032105","2021년 배출권","7100","37900","1138150000","37900","1138150000"
"20220218","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220218","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220221","배출권시장","KRD050032105","2021년 배출권","7100","27848","822466000","27848","822466000"
"20220221","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220221","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220222","배출권시장","KRD050032105","2021년 배출권","7100","33900","1013920000","33900","1013920000"
"20220222","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220222","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220223","배출권시장","KRD050032105","2021년 배출권","7100","64400","1927830000","64400","1927830000"
"20220223","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220223","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220224","배출권시장","KRD050032105","2021년 배출권","7100","41900","1254930000","41900","1254930000"
"20220224","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220224","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220224","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220225","배출권시장","KRD050032105","2021년 배출권","7100","23400","701980000","23400","701980000"
"20220225","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220225","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220225","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220228","배출권시장","KRD050032105","2021년 배출권","7100","19851","595854900","19851","595854900"
"20220228","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220228","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220228","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
