거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20220302","배출권시장","KRD050032105","2021년 배출권","7100","4510","135951000","4510","135951000"
"20220302","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220302","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220303","배출권시장","KRD050032105","2021년 배출권","7100","9200","274890000","9200","274890000"
"20220303","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","3500","105000000","3500","105000000"
"20220303","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220304","배출권시장","KRD050032105","2021년 배출권","7100","27700","824065000","27700","824065000"
"20220304","배출권시장","KRD050032204","2022년 배출권","7100","0","0","0","0"
"20220304","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220304","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220307","배출권시장","KRD050032105","2021년 배출권","7100","16300","471910000","16300","471910000"
"20220307","배출권시장","KRD050032204","2022년 배출권","7100","0","0","0","0"
"20220307","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220307","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220307","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220308","배출권시장","KRD050032105","2021년 배출권","7100","77980","2177664000","77980","2177664000"
"20220308","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220308","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220308","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220310","배출권시장","KRD050032105","2021년 배출권","7100","17500","472120000","17500","472120000"
"20220310","배출권시장","KRD050032204","2022년 배출권","7100","0","0","0","0"
"20220310","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220310","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220310","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220311","배출권시장","KRD050032105","2021년 배출권","7100","42150","1098470000","42150","1098470000"
"20220311","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220311","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220314","배출권시장","KRD050032105","2021년 배출권","7100","46100","1203415000","46100","1203415000"
"20220314","배출권시장","KRD051032104","2021년 상쇄배출권","7100","0","0","0","0"
"20220314","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220314","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220314","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220315","배출권시장","KRD050032105","2021년 배출권","7100","29350","744759200","29350","744759200"
"20220315","배출권시장","KRD051032104","2021년 상쇄배출권","7100","0","0","0","0"
"20220315","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220315","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220316","배출권시장","KRD050032105","2021년 배출권","7100","42890","1065922000","42890","1065922000"
"20220316","배출권시장","KRD050032204","2022년 배출권","7100","0","0","0","0"
"20220316","배출권시장","KRD051032104","2021년 상쇄배출권","7100","0","0","0","0"
"20220316","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220316","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220316","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220317","배출권시장","KRD050032105","2021년 배출권","7100","22100","525300000","22100","525300000"
"20220317","배출권시장","KRD051032104","2021년 상쇄배출권","7100","0","0","0","0"
"20220317","배출권시장","KRD052000001","2020-2022년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220317","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220317","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220318","배출권시장","KRD050032105","2021년 배출권","7100","46002","998843400","46002","998843400"
"20220321","배출권시장","KRD050032105","2021년 배출권","7100","83871","1614706750","83871","1614706750"
"20220321","배출권시장","KRD051032104","2021년 상쇄배출권","7100","0","0","0","0"
"20220321","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220322","배출권시장","KRD050032105","2021년 배출권","7100","150114","2846673400","150114","2846673400"
"20220322","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220323","배출권시장","KRD050032105","2021년 배출권","7100","48001","981220800","48001","981220800"
"20220323","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220323","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220324","배출권시장","KRD050032105","2021년 배출권","7100","50001","1106496800","50001","1106496800"
"20220324","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220324","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220325","배출권시장","KRD050032105","2021년 배출권","7100","50100","1170340000","50100","1170340000"
"20220325","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220325","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220328","배출권시장","KRD050032105","2021년 배출권","7100","23170","548932500","23170","548932500"
"20220329","배출권시장","KRD050032105","2021년 배출권","7100","58162","1364693900","58162","1364693900"
"20220329","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220329","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220330","배출권시장","KRD050032105","2021년 배출권","7100","56913","1329629600","56913","1329629600"
"20220330","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220330","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220331","배출권시장","KRD050032105","2021년 배출권","7100","53789","1223873000","53789","1223873000"
"20220331","배출권시장","KRD050032204","2022년 배출권","7100","0","0","0","0"
"20220331","배출권시장","KRD052032103","2021-2023년 외부사업 온실가스 감축량","7100","0","0","0","0"
"20220331","배출권시장","KRD054032101","2021-2023년 국외 외부사업 온실가스 감축량","7100","0","0","0","0"
