거래일자,시장구분명,종목코드,종목명,시가,고가,저가,종가,거래량,거래대금
"20210104","배출권시장","KRD050022007","배출권20","23000","23000","23000","23000","12000","276000000"
"20210104","배출권시장","KRD050032105","배출권21","0","0","0","23000","0","0"
"20210104","배출권시장","KRD050032204","배출권22","0","0","0","23000","0","0"
"20210104","배출권시장","KRD050032303","배출권23","0","0","0","23000","0","0"
"20210104","배출권시장","KRD050032402","배출권24","0","0","0","23000","0","0"
"20210104","배출권시장","KRD050032501","배출권25","0","0","0","23000","0","0"
"20210104","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210104","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210105","배출권시장","KRD050022007","배출권20","23000","23000","23000","23000","2000","46000000"
"20210105","배출권시장","KRD050032105","배출권21","0","0","0","23000","0","0"
"20210105","배출권시장","KRD050032204","배출권22","0","0","0","23000","0","0"
"20210105","배출권시장","KRD050032303","배출권23","0","0","0","23000","0","0"
"20210105","배출권시장","KRD050032402","배출권24","0","0","0","23000","0","0"
"20210105","배출권시장","KRD050032501","배출권25","0","0","0","23000","0","0"
"20210105","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210105","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210106","배출권시장","KRD050022007","배출권20","22500","23000","22500","22500","8800","199150000"
"20210106","배출권시장","KRD050032105","배출권21","0","0","0","23000","0","0"
"20210106","배출권시장","KRD050032204","배출권22","0","0","0","23000","0","0"
"20210106","배출권시장","KRD050032303","배출권23","0","0","0","23000","0","0"
"20210106","배출권시장","KRD050032402","배출권24","0","0","0","23000","0","0"
"20210106","배출권시장","KRD050032501","배출권25","0","0","0","23000","0","0"
"20210106","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210106","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210107","배출권시장","KRD050022007","배출권20","21500","21500","21000","21000","7724","165504000"
"20210107","배출권시장","KRD050032105","배출권21","0","0","0","23000","0","0"
"20210107","배출권시장","KRD050032204","배출권22","0","0","0","23000","0","0"
"20210107","배출권시장","KRD050032303","배출권23","0","0","0","23000","0","0"
"20210107","배출권시장","KRD050032402","배출권24","0","0","0","23000","0","0"
"20210107","배출권시장","KRD050032501","배출권25","0","0","0","23000","0","0"
"20210107","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210107","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210108","배출권시장","KRD050022007","배출권20","20900","20900","19800","19800","27500","570200000"
"20210108","배출권시장","KRD050032105","배출권21","0","0","0","23000","0","0"
"20210108","배출권시장","KRD050032204","배출권22","0","0","0","23000","0","0"
"20210108","배출권시장","KRD050032303","배출권23","0","0","0","23000","0","0"
"20210108","배출권시장","KRD050032402","배출권24","0","0","0","23000","0","0"
"20210108","배출권시장","KRD050032501","배출권25","0","0","0","23000","0","0"
"20210108","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210108","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210111","배출권시장","KRD050022007","배출권20","18900","19500","18900","19500","9500","184350000"
"20210111","배출권시장","KRD050032105","배출권21","0","0","0","19800","0","0"
"20210111","배출권시장","KRD050032204","배출권22","0","0","0","19800","0","0"
"20210111","배출권시장","KRD050032303","배출권23","0","0","0","19800","0","0"
"20210111","배출권시장","KRD050032402","배출권24","0","0","0","19800","0","0"
"20210111","배출권시장","KRD050032501","배출권25","0","0","0","19800","0","0"
"20210111","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210111","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210112","배출권시장","KRD050022007","배출권20","19000","19000","18900","18900","26844","509251600"
"20210112","배출권시장","KRD050032105","배출권21","0","0","0","19800","0","0"
"20210112","배출권시장","KRD050032204","배출권22","0","0","0","19800","0","0"
"20210112","배출권시장","KRD050032303","배출권23","0","0","0","19800","0","0"
"20210112","배출권시장","KRD050032402","배출권24","0","0","0","19800","0","0"
"20210112","배출권시장","KRD050032501","배출권25","0","0","0","19800","0","0"
"20210112","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210112","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210113","배출권시장","KRD050022007","배출권20","18000","18000","17050","17100","88502","1522417350"
"20210113","배출권시장","KRD050032105","배출권21","0","0","0","19800","0","0"
"20210113","배출권시장","KRD050032204","배출권22","0","0","0","19800","0","0"
"20210113","배출권시장","KRD050032303","배출권23","0","0","0","19800","0","0"
"20210113","배출권시장","KRD050032402","배출권24","0","0","0","19800","0","0"
"20210113","배출권시장","KRD050032501","배출권25","0","0","0","19800","0","0"
"20210113","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210113","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210114","배출권시장","KRD050022007","배출권20","17100","17100","15600","16000","44100","725460000"
"20210114","배출권시장","KRD050032105","배출권21","17150","17150","17150","17150","70000","1200500000"
"20210114","배출권시장","KRD050032204","배출권22","0","0","0","17100","0","0"
"20210114","배출권시장","KRD050032303","배출권23","0","0","0","17100","0","0"
"20210114","배출권시장","KRD050032402","배출권24","0","0","0","17100","0","0"
"20210114","배출권시장","KRD050032501","배출권25","0","0","0","17100","0","0"
"20210114","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210114","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210115","배출권시장","KRD050022007","배출권20","15500","16600","15500","16600","13200","205420000"
"20210115","배출권시장","KRD050032105","배출권21","0","0","0","17150","0","0"
"20210115","배출권시장","KRD050032204","배출권22","0","0","0","17100","0","0"
"20210115","배출권시장","KRD050032303","배출권23","0","0","0","17100","0","0"
"20210115","배출권시장","KRD050032402","배출권24","0","0","0","17100","0","0"
"20210115","배출권시장","KRD050032501","배출권25","0","0","0","17100","0","0"
"20210115","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210115","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210118","배출권시장","KRD050022007","배출권20","16100","18000","16100","18000","19200","333500000"
"20210118","배출권시장","KRD050032105","배출권21","0","0","0","17150","0","0"
"20210118","배출권시장","KRD050032204","배출권22","0","0","0","17100","0","0"
"20210118","배출권시장","KRD050032303","배출권23","0","0","0","17100","0","0"
"20210118","배출권시장","KRD050032402","배출권24","0","0","0","17100","0","0"
"20210118","배출권시장","KRD050032501","배출권25","0","0","0","17100","0","0"
"20210118","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210118","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210119","배출권시장","KRD050022007","배출권20","18000","18100","18000","18100","23154","417787400"
"20210119","배출권시장","KRD050032105","배출권21","0","0","0","17150","0","0"
"20210119","배출권시장","KRD050032204","배출권22","0","0","0","17100","0","0"
"20210119","배출권시장","KRD050032303","배출권23","0","0","0","17100","0","0"
"20210119","배출권시장","KRD050032402","배출권24","0","0","0","17100","0","0"
"20210119","배출권시장","KRD050032501","배출권25","0","0","0","17100","0","0"
"20210119","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210119","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210120","배출권시장","KRD050022007","배출권20","18200","19000","18200","19000","23500","435460000"
"20210120","배출권시장","KRD050032105","배출권21","0","0","0","17150","0","0"
"20210120","배출권시장","KRD050032204","배출권22","0","0","0","17100","0","0"
"20210120","배출권시장","KRD050032303","배출권23","0","0","0","17100","0","0"
"20210120","배출권시장","KRD050032402","배출권24","0","0","0","17100","0","0"
"20210120","배출권시장","KRD050032501","배출권25","0","0","0","17100","0","0"
"20210120","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210120","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210121","배출권시장","KRD050022007","배출권20","19000","20900","19000","20900","34746","671897600"
"20210121","배출권시장","KRD050032105","배출권21","0","0","0","17150","0","0"
"20210121","배출권시장","KRD050032204","배출권22","0","0","0","17100","0","0"
"20210121","배출권시장","KRD050032303","배출권23","0","0","0","17100","0","0"
"20210121","배출권시장","KRD050032402","배출권24","0","0","0","17100","0","0"
"20210121","배출권시장","KRD050032501","배출권25","0","0","0","17100","0","0"
"20210121","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210121","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210122","배출권시장","KRD050022007","배출권20","21500","22950","20900","21000","17480","379261000"
"20210122","배출권시장","KRD050032105","배출권21","0","0","0","20900","0","0"
"20210122","배출권시장","KRD050032204","배출권22","0","0","0","20900","0","0"
"20210122","배출권시장","KRD050032303","배출권23","0","0","0","20900","0","0"
"20210122","배출권시장","KRD050032402","배출권24","0","0","0","20900","0","0"
"20210122","배출권시장","KRD050032501","배출권25","0","0","0","20900","0","0"
"20210122","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210122","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210125","배출권시장","KRD050022007","배출권20","21000","21800","21000","21800","10705","230459000"
"20210125","배출권시장","KRD050032105","배출권21","21000","21000","21000","21000","40000","840000000"
"20210125","배출권시장","KRD050032204","배출권22","0","0","0","20900","0","0"
"20210125","배출권시장","KRD050032303","배출권23","0","0","0","20900","0","0"
"20210125","배출권시장","KRD050032402","배출권24","0","0","0","20900","0","0"
