거래일자,시장구분명,종목코드,종목명,시가,고가,저가,종가,거래량,거래대금
"20210302","배출권시장","KRD050022007","배출권20","18800","18800","18000","18000","3000","54900000"
"20210302","배출권시장","KRD050032105","배출권21","0","0","0","18900","0","0"
"20210302","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210302","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210302","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210302","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210302","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210302","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210303","배출권시장","KRD050022007","배출권20","18500","18500","18300","18400","10700","197430000"
"20210303","배출권시장","KRD050032105","배출권21","0","0","0","18900","0","0"
"20210303","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210303","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210303","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210303","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210303","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210303","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210304","배출권시장","KRD050022007","배출권20","18200","18450","18200","18400","14100","259890000"
"20210304","배출권시장","KRD050032105","배출권21","0","0","0","18900","0","0"
"20210304","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210304","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210304","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210304","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210304","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210304","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210305","배출권시장","KRD050022007","배출권20","18500","18900","18500","18900","20285","379536500"
"20210305","배출권시장","KRD050032105","배출권21","0","0","0","18900","0","0"
"20210305","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210305","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210305","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210305","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210305","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210305","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210308","배출권시장","KRD050022007","배출권20","18900","18900","18850","18900","13600","256965000"
"20210308","배출권시장","KRD050032105","배출권21","0","0","0","18900","0","0"
"20210308","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210308","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210308","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210308","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210308","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210308","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210309","배출권시장","KRD050022007","배출권20","18900","18900","18850","18900","28200","532850000"
"20210309","배출권시장","KRD050032105","배출권21","0","0","0","18900","0","0"
"20210309","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210309","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210309","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210309","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210309","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210309","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210310","배출권시장","KRD050022007","배출권20","18900","18950","18900","18900","32500","614976550"
"20210310","배출권시장","KRD050032105","배출권21","0","0","0","18900","0","0"
"20210310","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210310","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210310","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210310","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210310","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210310","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210311","배출권시장","KRD050022007","배출권20","18900","18900","18850","18900","24731","466965900"
"20210311","배출권시장","KRD050032105","배출권21","0","0","0","18900","0","0"
"20210311","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210311","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210311","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210311","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210311","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210311","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210312","배출권시장","KRD050022007","배출권20","18800","18800","18500","18500","36900","688160000"
"20210312","배출권시장","KRD050032105","배출권21","0","0","0","18900","0","0"
"20210312","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210312","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210312","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210312","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210312","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210312","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210315","배출권시장","KRD050022007","배출권20","18500","18500","18000","18000","45682","840779900"
"20210315","배출권시장","KRD050032105","배출권21","0","0","0","18900","0","0"
"20210315","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210315","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210315","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210315","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210315","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210315","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210316","배출권시장","KRD050022007","배출권20","17900","18000","17800","17800","54669","977625100"
"20210316","배출권시장","KRD050032105","배출권21","0","0","0","19000","0","0"
"20210316","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210316","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210316","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210316","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210316","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210316","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210317","배출권시장","KRD050022007","배출권20","17500","18000","17500","18000","26121","468202500"
"20210317","배출권시장","KRD050032105","배출권21","20000","20000","20000","20000","2000","40000000"
"20210317","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210317","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210317","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210317","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210317","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210317","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210318","배출권시장","KRD050022007","배출권20","17900","18500","17900","18400","4751","86003500"
"20210318","배출권시장","KRD050032105","배출권21","0","0","0","20000","0","0"
"20210318","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210318","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210318","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210318","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210318","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210318","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210319","배출권시장","KRD050022007","배출권20","18400","18450","18100","18300","35001","641448250"
"20210319","배출권시장","KRD050032105","배출권21","0","0","0","20000","0","0"
"20210319","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210319","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210319","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210319","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210319","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210319","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210322","배출권시장","KRD050022007","배출권20","18500","18600","18400","18500","34103","630860550"
"20210322","배출권시장","KRD050032105","배출권21","0","0","0","20000","0","0"
"20210322","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210322","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210322","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210322","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210322","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210322","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210323","배출권시장","KRD050022007","배출권20","18400","18950","18400","18700","68088","1264501500"
"20210323","배출권시장","KRD050032105","배출권21","0","0","0","20000","0","0"
"20210323","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210323","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210323","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210323","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210323","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210323","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210324","배출권시장","KRD050022007","배출권20","18750","19100","18700","18900","57288","1085462000"
"20210324","배출권시장","KRD050032105","배출권21","0","0","0","20000","0","0"
"20210324","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210324","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210324","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210324","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210324","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210324","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210325","배출권시장","KRD050022007","배출권20","18900","18900","18800","18900","49500","934075000"
"20210325","배출권시장","KRD050032105","배출권21","0","0","0","20000","0","0"
"20210325","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210325","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210325","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210325","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210325","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210325","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210326","배출권시장","KRD050022007","배출권20","18900","18950","18800","18950","70501","1331213850"
"20210326","배출권시장","KRD050032105","배출권21","0","0","0","20000","0","0"
"20210326","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210326","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210326","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210326","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210326","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210326","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210329","배출권시장","KRD050022007","배출권20","18950","18950","18900","18900","80800","1530210000"
"20210329","배출권시장","KRD050032105","배출권21","0","0","0","20200","0","0"
"20210329","배출권시장","KRD050032204","배출권22","0","0","0","18900","0","0"
"20210329","배출권시장","KRD050032303","배출권23","0","0","0","18900","0","0"
"20210329","배출권시장","KRD050032402","배출권24","0","0","0","18900","0","0"
"20210329","배출권시장","KRD050032501","배출권25","0","0","0","18900","0","0"
"20210329","배출권시장","KRD052000001","외부사업 감축량","0","0","0","26000","0","0"
"20210329","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20210330","배출권시장","KRD050022007","배출권20","18650","18650","18350","18350","52500","970760000"
