거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20200302","배출권시장","KRD050021900","2019년 배출권","7100","3000","118050000","3000","118050000"
"20200303","배출권시장","KRD050021900","2019년 배출권","7100","10000","395000000","10000","395000000"
"20200303","배출권시장","KRD050022007","2020년 배출권","7100","0","0","0","0"
"20200303","배출권시장","KRD052000001","외부사업 온실가스 감축량","7100","21900","868050000","21900","868050000"
"20200304","배출권시장","KRD050021900","2019년 배출권","7100","9000","359350000","9000","359350000"
"20200304","배출권시장","KRD050022007","2020년 배출권","7100","0","0","0","0"
"20200304","배출권시장","KRD052000001","외부사업 온실가스 감축량","7100","5000","200500000","5000","200500000"
"20200305","배출권시장","KRD050021900","2019년 배출권","7100","10800","427330000","10800","427330000"
"20200305","배출권시장","KRD050022007","2020년 배출권","7100","0","0","0","0"
"20200305","배출권시장","KRD052000001","외부사업 온실가스 감축량","7100","0","0","0","0"
"20200306","배출권시장","KRD050021900","2019년 배출권","7100","0","0","0","0"
"20200306","배출권시장","KRD050022007","2020년 배출권","7100","0","0","0","0"
"20200306","배출권시장","KRD052000001","외부사업 온실가스 감축량","7100","0","0","0","0"
"20200309","배출권시장","KRD050021900","2019년 배출권","7100","1500","59700000","1500","59700000"
"20200309","배출권시장","KRD050022007","2020년 배출권","7100","0","0","0","0"
"20200309","배출권시장","KRD052000001","외부사업 온실가스 감축량","7100","0","0","0","0"
"20200310","배출권시장","KRD050021900","2019년 배출권","7100","6500","260200000","6500","260200000"
"20200310","배출권시장","KRD050022007","2020년 배출권","7100","0","0","0","0"
"20200310","배출권시장","KRD052000001","외부사업 온실가스 감축량","7100","5000","200500000","5000","200500000"
"20200311","배출권시장","KRD050021900","2019년 배출권","7100","21600","864200000","21600","864200000"
"20200311","배출권시장","KRD050022007","2020년 배출권","7100","0","0","0","0"
"20200311","배출권시장","KRD052000001","외부사업 온실가스 감축량","7100","10000","402000000","10000","402000000"
"20200312","배출권시장","KRD050021900","2019년 배출권","7100","39000","1569850000","39000","1569850000"
