거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20200302","석유시장","KRD040104014","휘-자가상표-고양","A0002","80000","111200000","0","0"
"20200302","석유시장","KRD040104014","휘-자가상표-고양","C0016","0","0","80000","111200000"
"20200302","석유시장","KRD040104154","휘-자가상표-천안","A0002","40000","55600000","0","0"
"20200302","석유시장","KRD040104154","휘-자가상표-천안","C0016","0","0","40000","55600000"
"20200302","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","200000","280000000","0","0"
"20200302","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","200000","280000000"
"20200302","석유시장","KRD040104527","휘-자가상표-김제익산","A0003","200000","280000000","0","0"
"20200302","석유시장","KRD040104527","휘-자가상표-김제익산","B0004","0","0","200000","280000000"
"20200302","석유시장","KRD040104550","휘-자가상표-성남","A0002","100000","139000000","0","0"
"20200302","석유시장","KRD040104550","휘-자가상표-성남","C0016","0","0","100000","139000000"
"20200302","석유시장","KRD040105466","휘-알뜰-서평택","F0001","0","0","0","0"
"20200302","석유시장","KRD040114013","경-자가상표-고양","A0002","160000","190400000","0","0"
"20200302","석유시장","KRD040114013","경-자가상표-고양","C0016","0","0","160000","190400000"
"20200302","석유시장","KRD040114153","경-자가상표-천안","A0002","220000","261800000","0","0"
"20200302","석유시장","KRD040114153","경-자가상표-천안","C0016","0","0","220000","261800000"
"20200302","석유시장","KRD040114187","경-자가상표-군산","A0002","40000","47600000","0","0"
"20200302","석유시장","KRD040114187","경-자가상표-군산","C0016","0","0","40000","47600000"
"20200302","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","700000","840000000","0","0"
"20200302","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","700000","840000000"
"20200302","석유시장","KRD040114526","경-자가상표-김제익산","A0003","140000","168000000","0","0"
"20200302","석유시장","KRD040114526","경-자가상표-김제익산","B0004","0","0","140000","168000000"
"20200302","석유시장","KRD040114559","경-자가상표-성남","A0002","220000","261800000","0","0"
"20200302","석유시장","KRD040114559","경-자가상표-성남","C0016","0","0","220000","261800000"
"20200302","석유시장","KRD040114567","경-자가상표-인천","A0002","40000","47600000","0","0"
"20200302","석유시장","KRD040114567","경-자가상표-인천","C0016","0","0","40000","47600000"
"20200302","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","800000","560000000","0","0"
"20200302","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","800000","560000000"
"20200302","석유시장","KRD040124525","등-자가상표-김제익산","A0003","40000","28000000","0","0"
"20200302","석유시장","KRD040124525","등-자가상표-김제익산","B0004","0","0","40000","28000000"
"20200303","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","180000","252000000","0","0"
"20200303","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","180000","252000000"
"20200303","석유시장","KRD040105466","휘-알뜰-서평택","F0001","0","0","0","0"
"20200303","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","100000","120000000","0","0"
"20200303","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","100000","120000000"
"20200303","석유시장","KRD040114526","경-자가상표-김제익산","A0003","200000","240000000","0","0"
"20200303","석유시장","KRD040114526","경-자가상표-김제익산","B0004","0","0","200000","240000000"
"20200303","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","20000","24000000","0","0"
"20200303","석유시장","KRD040114641","경-자가상표-성남(보)","B0002","0","0","20000","24000000"
"20200303","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","300000","210000000","0","0"
"20200303","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","300000","210000000"
"20200303","석유시장","KRD040124327","등-자가상표-울산(보)","A0003","60000","42000000","0","0"
"20200303","석유시장","KRD040124327","등-자가상표-울산(보)","B0002","0","0","60000","42000000"
"20200303","석유시장","KRD040124525","등-자가상표-김제익산","A0003","120000","84000000","0","0"
"20200303","석유시장","KRD040124525","등-자가상표-김제익산","B0004","0","0","120000","84000000"
"20200304","석유시장","KRD040104063","휘-자가상표-인천(보)","A0003","600000","834000000","0","0"
