거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20200102","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","200000","296000000","0","0"
"20200102","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","200000","296000000"
"20200102","석유시장","KRD040104527","휘-자가상표-김제익산","A0003","40000","59200000","0","0"
"20200102","석유시장","KRD040104527","휘-자가상표-김제익산","B0004","0","0","40000","59200000"
"20200102","석유시장","KRD040104568","휘-자가상표-인천","A0002","40000","59600000","0","0"
"20200102","석유시장","KRD040104568","휘-자가상표-인천","C0016","0","0","40000","59600000"
"20200102","석유시장","KRD040114153","경-자가상표-천안","A0002","40000","52000000","0","0"
"20200102","석유시장","KRD040114153","경-자가상표-천안","C0016","0","0","40000","52000000"
"20200102","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","300000","387000000","0","0"
"20200102","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","300000","387000000"
"20200102","석유시장","KRD040114526","경-자가상표-김제익산","A0003","40000","51600000","0","0"
"20200102","석유시장","KRD040114526","경-자가상표-김제익산","B0004","0","0","40000","51600000"
"20200102","석유시장","KRD040114559","경-자가상표-성남","A0002","60000","78000000","0","0"
"20200102","석유시장","KRD040114559","경-자가상표-성남","C0016","0","0","60000","78000000"
"20200102","석유시장","KRD040114567","경-자가상표-인천","A0002","140000","182000000","0","0"
"20200102","석유시장","KRD040114567","경-자가상표-인천","C0016","0","0","140000","182000000"
"20200102","석유시장","KRD040124046","등-자가상표-성남","A0002","40000","32000000","0","0"
"20200102","석유시장","KRD040124046","등-자가상표-성남","C0016","0","0","40000","32000000"
"20200102","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","820000","643700000","0","0"
"20200102","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","820000","643700000"
"20200103","석유시장","KRD040104014","휘-자가상표-고양","A0002","40000","59800000","0","0"
"20200103","석유시장","KRD040104014","휘-자가상표-고양","C0016","0","0","40000","59800000"
"20200103","석유시장","KRD040104063","휘-자가상표-인천(보)","A0002","240000","357400000","0","0"
"20200103","석유시장","KRD040104063","휘-자가상표-인천(보)","B0002","0","0","240000","357400000"
"20200103","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","60000","88800000","0","0"
"20200103","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","60000","88800000"
"20200103","석유시장","KRD040104329","휘-자가상표-울산(보)","A0003","60000","88800000","0","0"
"20200103","석유시장","KRD040104329","휘-자가상표-울산(보)","B0002","0","0","60000","88800000"
"20200103","석유시장","KRD040104527","휘-자가상표-김제익산","A0003","1100000","1628000000","0","0"
"20200103","석유시장","KRD040104527","휘-자가상표-김제익산","B0004","0","0","1100000","1628000000"
"20200103","석유시장","KRD040104592","휘-자가상표-대구권(보)","A0002","40000","59800000","0","0"
"20200103","석유시장","KRD040104592","휘-자가상표-대구권(보)","C0016","0","0","40000","59800000"
"20200103","석유시장","KRD040114013","경-자가상표-고양","A0002","60000","80400000","0","0"
"20200103","석유시장","KRD040114013","경-자가상표-고양","C0016","0","0","60000","80400000"
"20200103","석유시장","KRD040114120","경-자가상표-대전","A0002","20000","26800000","0","0"
"20200103","석유시장","KRD040114120","경-자가상표-대전","C0016","0","0","20000","26800000"
"20200103","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","200000","258000000","0","0"
"20200103","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","200000","258000000"
"20200103","석유시장","KRD040114526","경-자가상표-김제익산","A0003","1600000","2064000000","0","0"
"20200103","석유시장","KRD040114526","경-자가상표-김제익산","B0004","0","0","1600000","2064000000"
"20200103","석유시장","KRD040114559","경-자가상표-성남","A0002","40000","53600000","0","0"
"20200103","석유시장","KRD040114559","경-자가상표-성남","C0016","0","0","40000","53600000"
"20200103","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","600000","471000000","0","0"
"20200103","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","600000","471000000"
"20200103","석유시장","KRD040124327","등-자가상표-울산(보)","A0003","60000","47100000","0","0"
"20200103","석유시장","KRD040124327","등-자가상표-울산(보)","B0002","0","0","60000","47100000"
"20200103","석유시장","KRD040124483","등-자가상표-인천(보)","A0002","100000","79000000","0","0"
"20200103","석유시장","KRD040124483","등-자가상표-인천(보)","B0002","0","0","100000","79000000"
"20200103","석유시장","KRD040124525","등-자가상표-김제익산","A0003","160000","125600000","0","0"
"20200103","석유시장","KRD040124525","등-자가상표-김제익산","B0004","0","0","160000","125600000"
"20200106","석유시장","KRD040104063","휘-자가상표-인천(보)","A0003","500000","747500000","0","0"
"20200106","석유시장","KRD040104063","휘-자가상표-인천(보)","C0250","0","0","500000","747500000"
"20200106","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","300000","448500000","0","0"
"20200106","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","300000","448500000"
"20200106","석유시장","KRD040104329","휘-자가상표-울산(보)","A0003","120000","179400000","0","0"
"20200106","석유시장","KRD040104329","휘-자가상표-울산(보)","B0002","0","0","120000","179400000"
"20200106","석유시장","KRD040104527","휘-자가상표-김제익산","A0003","400000","598000000","0","0"
"20200106","석유시장","KRD040104527","휘-자가상표-김제익산","B0004","0","0","400000","598000000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","D1184","0","0","20000","29400000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","D1262","0","0","40000","58800000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","D1381","0","0","20000","29400000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","D1534","0","0","20000","29400000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","D1547","0","0","20000","29400000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","E0063","0","0","20000","29400000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","E0068","0","0","20000","29400000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","E0093","0","0","20000","29400000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","E0111","0","0","80000","117600000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","E0189","0","0","20000","29400000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","E0290","0","0","40000","58800000"
"20200106","석유시장","KRD040105466","휘-알뜰-서평택","F0001","320000","470400000","0","0"
"20200106","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","600000","801000000","0","0"
"20200106","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","600000","801000000"
"20200106","석유시장","KRD040114484","경-자가상표-인천(보)","A0003","1500000","2002500000","0","0"
"20200106","석유시장","KRD040114484","경-자가상표-인천(보)","C0250","0","0","1500000","2002500000"
"20200106","석유시장","KRD040114526","경-자가상표-김제익산","A0003","1000000","1335000000","0","0"
"20200106","석유시장","KRD040114526","경-자가상표-김제익산","B0004","0","0","1000000","1335000000"
"20200106","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","1260000","1026900000","0","0"
"20200106","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","1260000","1026900000"
"20200106","석유시장","KRD040124483","등-자가상표-인천(보)","A0003","300000","244500000","0","0"
"20200106","석유시장","KRD040124483","등-자가상표-인천(보)","C0250","0","0","300000","244500000"
"20200107","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","100000","149500000","0","0"
"20200107","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","100000","149500000"
"20200107","석유시장","KRD040104527","휘-자가상표-김제익산","A0003","200000","299000000","0","0"
"20200107","석유시장","KRD040104527","휘-자가상표-김제익산","B0004","0","0","200000","299000000"
"20200107","석유시장","KRD040105466","휘-알뜰-서평택","D1381","0","0","20000","29400000"
"20200107","석유시장","KRD040105466","휘-알뜰-서평택","E0062","0","0","20000","29400000"
"20200107","석유시장","KRD040105466","휘-알뜰-서평택","E0186","0","0","20000","29400000"
"20200107","석유시장","KRD040105466","휘-알뜰-서평택","E0189","0","0","20000","29400000"
"20200107","석유시장","KRD040105466","휘-알뜰-서평택","F0001","80000","117600000","0","0"
