거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20220103","금시장","KRD040200002","금 현물 99.99_1Kg","1000","7901","553507390","87105","6098827840"
"20220103","금시장","KRD040200002","금 현물 99.99_1Kg","4000","9328","653630150","2882","201919880"
"20220103","금시장","KRD040200002","금 현물 99.99_1Kg","7100","11682","817733000","104387","7310904550"
"20220103","금시장","KRD040200002","금 현물 99.99_1Kg","8000","190008","13305307290","24321","1702835870"
"20220103","금시장","KRD040200002","금 현물 99.99_1Kg","9001","1","70000","225","15759690"
"20220103","금시장","KRD040201000","미니금 현물 99.99_100g","1000","0","0","4190","293264640"
"20220103","금시장","KRD040201000","미니금 현물 99.99_100g","4000","1459","102127330","831","58189060"
"20220103","금시장","KRD040201000","미니금 현물 99.99_100g","7100","0","0","295","20646090"
"20220103","금시장","KRD040201000","미니금 현물 99.99_100g","8000","4752","332635210","895","62662750"
"20220104","금시장","KRD040200002","금 현물 99.99_1Kg","1000","40376","2806922150","6336","440372730"
"20220104","금시장","KRD040200002","금 현물 99.99_1Kg","4000","3745","260321100","1094","76067590"
"20220104","금시장","KRD040200002","금 현물 99.99_1Kg","7100","13696","952096870","58633","4076337910"
"20220104","금시장","KRD040200002","금 현물 99.99_1Kg","8000","45648","3173852220","37387","2599371040"
"20220104","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","15","1043070"
"20220104","금시장","KRD040201000","미니금 현물 99.99_100g","1000","1589","110451300","396","27433470"
"20220104","금시장","KRD040201000","미니금 현물 99.99_100g","4000","1085","75284050","1606","111632530"
"20220104","금시장","KRD040201000","미니금 현물 99.99_100g","7100","5","347250","0","0"
"20220104","금시장","KRD040201000","미니금 현물 99.99_100g","8000","753","52319020","1430","99335620"
"20220105","금시장","KRD040200002","금 현물 99.99_1Kg","1000","2000","140262070","69615","4876744060"
"20220105","금시장","KRD040200002","금 현물 99.99_1Kg","4000","3966","277987490","720","50448210"
"20220105","금시장","KRD040200002","금 현물 99.99_1Kg","7100","2100","147048000","51640","3619818870"
"20220105","금시장","KRD040200002","금 현물 99.99_1Kg","8000","132681","9296915120","18787","1316252970"
"20220105","금시장","KRD040200002","금 현물 99.99_1Kg","9001","30","2101800","15","1050370"
"20220105","금시장","KRD040201000","미니금 현물 99.99_100g","1000","0","0","2339","163537630"
