거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20220302","금시장","KRD040200002","금 현물 99.99_1Kg","1000","2609","194083090","70666","5258995060"
"20220302","금시장","KRD040200002","금 현물 99.99_1Kg","4000","11420","849462380","1894","140701490"
"20220302","금시장","KRD040200002","금 현물 99.99_1Kg","7100","20711","1540715160","65494","4871514210"
"20220302","금시장","KRD040200002","금 현물 99.99_1Kg","8000","150205","11176913300","46815","3484310030"
"20220302","금시장","KRD040200002","금 현물 99.99_1Kg","9001","33","2461370","109","8114510"
"20220302","금시장","KRD040201000","미니금 현물 99.99_100g","1000","0","0","3347","249427940"
"20220302","금시장","KRD040201000","미니금 현물 99.99_100g","4000","581","43273800","858","64159930"
"20220302","금시장","KRD040201000","미니금 현물 99.99_100g","7100","0","0","522","38972750"
"20220302","금시장","KRD040201000","미니금 현물 99.99_100g","8000","4468","333294760","322","24007940"
"20220303","금시장","KRD040200002","금 현물 99.99_1Kg","1000","23723","1756206940","9622","711941580"
"20220303","금시장","KRD040200002","금 현물 99.99_1Kg","4000","15124","1119192750","1966","145529990"
"20220303","금시장","KRD040200002","금 현물 99.99_1Kg","7100","1300","96148000","93432","6915613700"
"20220303","금시장","KRD040200002","금 현물 99.99_1Kg","8000","94344","6982522200","29710","2198673030"
"20220303","금시장","KRD040200002","금 현물 99.99_1Kg","9001","253","18724660","14","1036250"
"20220303","금시장","KRD040201000","미니금 현물 99.99_100g","1000","0","0","2515","186238640"
"20220303","금시장","KRD040201000","미니금 현물 99.99_100g","4000","2325","172197140","273","20283900"
"20220303","금시장","KRD040201000","미니금 현물 99.99_100g","7100","0","0","626","46305810"
"20220303","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2028","150386490","939","69755280"
"20220304","금시장","KRD040200002","금 현물 99.99_1Kg","1000","6955","520505660","66494","4984346950"
"20220304","금시장","KRD040200002","금 현물 99.99_1Kg","4000","23228","1739208330","2603","194977010"
"20220304","금시장","KRD040200002","금 현물 99.99_1Kg","7100","15977","1196854460","111080","8317686910"
"20220304","금시장","KRD040200002","금 현물 99.99_1Kg","8000","176526","13225023250","42571","3189224590"
"20220304","금시장","KRD040200002","금 현물 99.99_1Kg","9001","63","4718310","1","74550"
"20220304","금시장","KRD040201000","미니금 현물 99.99_100g","1000","5467","410658960","9195","691136310"
"20220304","금시장","KRD040201000","미니금 현물 99.99_100g","4000","1588","118990420","509","38302000"
"20220304","금시장","KRD040201000","미니금 현물 99.99_100g","7100","2100","157138390","3709","277488480"
"20220304","금시장","KRD040201000","미니금 현물 99.99_100g","8000","5518","414509860","1260","94370840"
"20220307","금시장","KRD040200002","금 현물 99.99_1Kg","1000","9661","744966080","108550","8359926440"
"20220307","금시장","KRD040200002","금 현물 99.99_1Kg","4000","42683","3294493100","565","43501770"
"20220307","금시장","KRD040200002","금 현물 99.99_1Kg","7100","24941","1923844380","179119","13817416280"
"20220307","금시장","KRD040200002","금 현물 99.99_1Kg","8000","276263","21292624860","68482","5279047860"
"20220307","금시장","KRD040200002","금 현물 99.99_1Kg","9001","3237","249274310","69","5310380"
"20220307","금시장","KRD040201000","미니금 현물 99.99_100g","1000","0","0","4403","339529330"
"20220307","금시장","KRD040201000","미니금 현물 99.99_100g","4000","2913","225021250","226","17390700"
"20220307","금시장","KRD040201000","미니금 현물 99.99_100g","7100","100","7695000","805","62054430"
"20220307","금시장","KRD040201000","미니금 현물 99.99_100g","8000","5591","430861840","3171","244680750"
"20220307","금시장","KRD040201000","미니금 현물 99.99_100g","9001","1","77120","0","0"
"20220308","금시장","KRD040200002","금 현물 99.99_1Kg","1000","55954","4356582220","56214","4389543900"
"20220308","금시장","KRD040200002","금 현물 99.99_1Kg","4000","20795","1621852380","30968","2404965620"
"20220308","금시장","KRD040200002","금 현물 99.99_1Kg","7100","17525","1364189290","165926","12945134750"
"20220308","금시장","KRD040200002","금 현물 99.99_1Kg","8000","212209","16561707900","58040","4529260220"
"20220308","금시장","KRD040200002","금 현물 99.99_1Kg","9001","5267","411614910","602","47042210"
"20220308","금시장","KRD040201000","미니금 현물 99.99_100g","1000","0","0","4751","369105660"
"20220308","금시장","KRD040201000","미니금 현물 99.99_100g","4000","3879","301781990","602","47076400"
"20220308","금시장","KRD040201000","미니금 현물 99.99_100g","7100","0","0","1428","111100570"
"20220308","금시장","KRD040201000","미니금 현물 99.99_100g","8000","6330","492622650","3434","267588370"
"20220308","금시장","KRD040201000","미니금 현물 99.99_100g","9001","14","1090120","8","623760"
"20220310","금시장","KRD040200002","금 현물 99.99_1Kg","1000","23489","1812783400","84135","6466966310"
