거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20220203","금시장","KRD040200002","금 현물 99.99_1Kg","1000","2841","199200070","4651","326188700"
"20220203","금시장","KRD040200002","금 현물 99.99_1Kg","4000","8571","600729150","1885","132199310"
"20220203","금시장","KRD040200002","금 현물 99.99_1Kg","7100","950","66654260","6283","440286070"
"20220203","금시장","KRD040200002","금 현물 99.99_1Kg","8000","34571","2424061710","34111","2391760660"
"20220203","금시장","KRD040200002","금 현물 99.99_1Kg","9001","7","490630","10","701080"
"20220203","금시장","KRD040201000","미니금 현물 99.99_100g","1000","48","3372990","0","0"
"20220203","금시장","KRD040201000","미니금 현물 99.99_100g","4000","411","28788160","372","26112140"
"20220203","금시장","KRD040201000","미니금 현물 99.99_100g","7100","39","2738100","0","0"
"20220203","금시장","KRD040201000","미니금 현물 99.99_100g","8000","876","61464810","1002","70251920"
"20220204","금시장","KRD040200002","금 현물 99.99_1Kg","1000","67604","4722018800","2436","170248640"
"20220204","금시장","KRD040200002","금 현물 99.99_1Kg","4000","1468","102416600","1479","103298780"
"20220204","금시장","KRD040200002","금 현물 99.99_1Kg","7100","3902","272601900","1065","74480050"
"20220204","금시장","KRD040200002","금 현물 99.99_1Kg","8000","15002","1048097920","82967","5795083520"
"20220204","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","29","2024230"
"20220204","금시장","KRD040201000","미니금 현물 99.99_100g","1000","274","19144700","0","0"
"20220204","금시장","KRD040201000","미니금 현물 99.99_100g","4000","786","54852520","662","46234080"
"20220204","금시장","KRD040201000","미니금 현물 99.99_100g","7100","1290","90092520","0","0"
"20220204","금시장","KRD040201000","미니금 현물 99.99_100g","8000","678","47291540","2366","165147200"
"20220207","금시장","KRD040200002","금 현물 99.99_1Kg","1000","35689","2498182600","5629","393972680"
"20220207","금시장","KRD040200002","금 현물 99.99_1Kg","4000","2580","180566470","729","51016610"
"20220207","금시장","KRD040200002","금 현물 99.99_1Kg","7100","117","8185230","620","43345840"
"20220207","금시장","KRD040200002","금 현물 99.99_1Kg","8000","33838","2368364490","65286","4569764910"
"20220207","금시장","KRD040200002","금 현물 99.99_1Kg","9001","55","3851000","15","1049750"
"20220207","금시장","KRD040201000","미니금 현물 99.99_100g","1000","32","2239950","34","2377620"
"20220207","금시장","KRD040201000","미니금 현물 99.99_100g","4000","380","26572170","54","3780000"
"20220207","금시장","KRD040201000","미니금 현물 99.99_100g","7100","280","19623400","0","0"
"20220207","금시장","KRD040201000","미니금 현물 99.99_100g","8000","582","40721130","1186","82999030"
"20220208","금시장","KRD040200002","금 현물 99.99_1Kg","1000","56830","3995131730","10720","753735230"
"20220208","금시장","KRD040200002","금 현물 99.99_1Kg","4000","3908","274488930","1315","92440880"
"20220208","금시장","KRD040200002","금 현물 99.99_1Kg","7100","0","0","4210","295843090"
"20220208","금시장","KRD040200002","금 현물 99.99_1Kg","8000","41290","2902869800","85766","6029278090"
"20220208","금시장","KRD040200002","금 현물 99.99_1Kg","9001","210","14763000","227","15956170"
"20220208","금시장","KRD040201000","미니금 현물 99.99_100g","1000","43","3022800","0","0"
"20220208","금시장","KRD040201000","미니금 현물 99.99_100g","4000","432","30338980","1304","91582710"
"20220208","금시장","KRD040201000","미니금 현물 99.99_100g","7100","479","33685300","4","280280"
"20220208","금시장","KRD040201000","미니금 현물 99.99_100g","8000","993","69729030","639","44913120"
"20220209","금시장","KRD040200002","금 현물 99.99_1Kg","1000","16870","1186795740","19885","1398988330"
"20220209","금시장","KRD040200002","금 현물 99.99_1Kg","4000","15728","1106336510","16446","1156800720"
"20220209","금시장","KRD040200002","금 현물 99.99_1Kg","7100","2416","170167900","12151","854821380"
"20220209","금시장","KRD040200002","금 현물 99.99_1Kg","8000","38395","2701758870","25105","1766971080"
"20220209","금시장","KRD040200002","금 현물 99.99_1Kg","9001","183","12874170","5","351680"
"20220209","금시장","KRD040201000","미니금 현물 99.99_100g","1000","0","0","0","0"
"20220209","금시장","KRD040201000","미니금 현물 99.99_100g","4000","46","3232480","238","16731400"
"20220209","금시장","KRD040201000","미니금 현물 99.99_100g","7100","0","0","362","25443950"
"20220209","금시장","KRD040201000","미니금 현물 99.99_100g","8000","802","56374460","248","17431590"
"20220210","금시장","KRD040200002","금 현물 99.99_1Kg","1000","0","0","24878","1755780580"
"20220210","금시장","KRD040200002","금 현물 99.99_1Kg","4000","5619","396531910","430","30309100"
"20220210","금시장","KRD040200002","금 현물 99.99_1Kg","7100","10816","763663490","16517","1165938160"
"20220210","금시장","KRD040200002","금 현물 99.99_1Kg","8000","40531","2860128470","15140","1068225560"
"20220210","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","1","70470"
"20220210","금시장","KRD040201000","미니금 현물 99.99_100g","1000","0","0","138","9725710"
"20220210","금시장","KRD040201000","미니금 현물 99.99_100g","4000","713","50251310","87","6132630"
"20220210","금시장","KRD040201000","미니금 현물 99.99_100g","7100","0","0","580","40875240"
"20220210","금시장","KRD040201000","미니금 현물 99.99_100g","8000","697","49150630","605","42668360"
"20220211","금시장","KRD040200002","금 현물 99.99_1Kg","1000","9708","683441670","8938","629195670"
"20220211","금시장","KRD040200002","금 현물 99.99_1Kg","4000","4378","308261510","922","64953520"
"20220211","금시장","KRD040200002","금 현물 99.99_1Kg","7100","0","0","1100","77391120"
"20220211","금시장","KRD040200002","금 현물 99.99_1Kg","8000","37771","2659000930","40882","2878106450"
"20220211","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","15","1057350"
"20220211","금시장","KRD040201000","미니금 현물 99.99_100g","1000","657","46318130","14","988400"
"20220211","금시장","KRD040201000","미니금 현물 99.99_100g","4000","328","23099760","691","48715500"
"20220211","금시장","KRD040201000","미니금 현물 99.99_100g","7100","0","0","0","0"
"20220211","금시장","KRD040201000","미니금 현물 99.99_100g","8000","257","18106680","533","37539070"
"20220211","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","4","281600"
"20220214","금시장","KRD040200002","금 현물 99.99_1Kg","1000","1279","91307810","145440","10408377110"
"20220214","금시장","KRD040200002","금 현물 99.99_1Kg","4000","8444","602913040","558","39949940"
"20220214","금시장","KRD040200002","금 현물 99.99_1Kg","7100","45140","3230124310","3400","242694000"
"20220214","금시장","KRD040200002","금 현물 99.99_1Kg","8000","141504","10122949430","48950","3498125760"
"20220214","금시장","KRD040200002","금 현물 99.99_1Kg","9001","1983","141995330","2","143110"
"20220214","금시장","KRD040201000","미니금 현물 99.99_100g","1000","6","429480","1146","81904540"
"20220214","금시장","KRD040201000","미니금 현물 99.99_100g","4000","609","43481130","239","17108570"
"20220214","금시장","KRD040201000","미니금 현물 99.99_100g","7100","0","0","50","3578000"
"20220214","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2441","174509920","1621","115829420"
"20220215","금시장","KRD040200002","금 현물 99.99_1Kg","1000","14","1010800","181310","13076619380"
"20220215","금시장","KRD040200002","금 현물 99.99_1Kg","4000","16879","1218177230","9240","666329390"
"20220215","금시장","KRD040200002","금 현물 99.99_1Kg","7100","25651","1851719550","1811","130778830"
"20220215","금시장","KRD040200002","금 현물 99.99_1Kg","8000","185693","13389009140","36074","2600468640"
"20220215","금시장","KRD040200002","금 현물 99.99_1Kg","9001","222","16008560","24","1729040"
"20220215","금시장","KRD040201000","미니금 현물 99.99_100g","1000","0","0","8220","592518120"
"20220215","금시장","KRD040201000","미니금 현물 99.99_100g","4000","1156","83392950","393","28296380"
"20220215","금시장","KRD040201000","미니금 현물 99.99_100g","7100","0","0","414","29789560"
"20220215","금시장","KRD040201000","미니금 현물 99.99_100g","8000","8732","629302110","931","67150250"
"20220215","금시장","KRD040201000","미니금 현물 99.99_100g","9001","70","5059250","0","0"
"20220216","금시장","KRD040200002","금 현물 99.99_1Kg","1000","19159","1380591360","30059","2137025400"
"20220216","금시장","KRD040200002","금 현물 99.99_1Kg","4000","17522","1245941170","14714","1064099090"
"20220216","금시장","KRD040200002","금 현물 99.99_1Kg","7100","1500","106620000","43766","3113918450"
"20220216","금시장","KRD040200002","금 현물 99.99_1Kg","8000","96635","6874052780","46319","3295158280"
"20220216","금시장","KRD040200002","금 현물 99.99_1Kg","9001","44","3138280","2","142370"
"20220216","금시장","KRD040201000","미니금 현물 99.99_100g","1000","161","11471830","7906","562072830"
"20220216","금시장","KRD040201000","미니금 현물 99.99_100g","4000","4573","325134400","556","39537160"
"20220216","금시장","KRD040201000","미니금 현물 99.99_100g","7100","25","1787700","0","0"
"20220216","금시장","KRD040201000","미니금 현물 99.99_100g","8000","4695","333805540","992","70589480"
"20220217","금시장","KRD040200002","금 현물 99.99_1Kg","1000","4697","337156350","115941","8327664280"
"20220217","금시장","KRD040200002","금 현물 99.99_1Kg","4000","13277","952951440","4200","301765240"
"20220217","금시장","KRD040200002","금 현물 99.99_1Kg","7100","41418","2975723330","7719","553190050"
"20220217","금시장","KRD040200002","금 현물 99.99_1Kg","8000","86831","6236140290","18339","1317630770"
