거래일자,시장구분명,종목코드,종목명,시가,고가,저가,종가,거래량,거래대금
"20220302","배출권시장","KRD050032105","배출권21","30200","30200","30100","30100","4510","135951000"
"20220302","배출권시장","KRD050032204","배출권22","0","0","0","32700","0","0"
"20220302","배출권시장","KRD050032303","배출권23","0","0","0","32700","0","0"
"20220302","배출권시장","KRD050032402","배출권24","0","0","0","32700","0","0"
"20220302","배출권시장","KRD050032501","배출권25","0","0","0","32700","0","0"
"20220302","배출권시장","KRD051032104","상쇄배출권21","0","0","0","15450","0","0"
"20220302","배출권시장","KRD052000001","외부사업 감축량20-22","0","0","0","34900","0","0"
"20220302","배출권시장","KRD052032103","외부사업 감축량21-23","0","0","0","32500","0","0"
"20220302","배출권시장","KRD053032102","국외상쇄배출권21","0","0","0","15450","0","0"
"20220302","배출권시장","KRD054000009","국외 외부사업 감축량20-22","0","0","0","37600","0","0"
"20220302","배출권시장","KRD054032101","국외 외부사업 감축량21-23","0","0","0","35000","0","0"
"20220303","배출권시장","KRD050032105","배출권21","30000","30000","29800","29800","9200","274890000"
"20220303","배출권시장","KRD050032204","배출권22","0","0","0","32700","0","0"
"20220303","배출권시장","KRD050032303","배출권23","0","0","0","32700","0","0"
"20220303","배출권시장","KRD050032402","배출권24","0","0","0","32700","0","0"
"20220303","배출권시장","KRD050032501","배출권25","0","0","0","32700","0","0"
"20220303","배출권시장","KRD051032104","상쇄배출권21","0","0","0","15450","0","0"
"20220303","배출권시장","KRD052000001","외부사업 감축량20-22","0","0","0","34900","0","0"
"20220303","배출권시장","KRD052032103","외부사업 감축량21-23","30000","30000","30000","30000","3500","105000000"
"20220303","배출권시장","KRD053032102","국외상쇄배출권21","0","0","0","15450","0","0"
"20220303","배출권시장","KRD054000009","국외 외부사업 감축량20-22","0","0","0","37600","0","0"
"20220303","배출권시장","KRD054032101","국외 외부사업 감축량21-23","0","0","0","32000","0","0"
"20220304","배출권시장","KRD050032105","배출권21","29900","29900","29500","29700","27700","824065000"
"20220304","배출권시장","KRD050032204","배출권22","0","0","0","32700","0","0"
"20220304","배출권시장","KRD050032303","배출권23","0","0","0","32700","0","0"
"20220304","배출권시장","KRD050032402","배출권24","0","0","0","32700","0","0"
"20220304","배출권시장","KRD050032501","배출권25","0","0","0","32700","0","0"
"20220304","배출권시장","KRD051032104","상쇄배출권21","0","0","0","15450","0","0"
"20220304","배출권시장","KRD052000001","외부사업 감축량20-22","0","0","0","34900","0","0"
"20220304","배출권시장","KRD052032103","외부사업 감축량21-23","0","0","0","30000","0","0"
"20220304","배출권시장","KRD053032102","국외상쇄배출권21","0","0","0","15450","0","0"
"20220304","배출권시장","KRD054000009","국외 외부사업 감축량20-22","0","0","0","37600","0","0"
"20220304","배출권시장","KRD054032101","국외 외부사업 감축량21-23","0","0","0","30500","0","0"
"20220307","배출권시장","KRD050032105","배출권21","29700","29700","28500","28800","16300","471910000"
"20220307","배출권시장","KRD050032204","배출권22","0","0","0","29700","0","0"
"20220307","배출권시장","KRD050032303","배출권23","0","0","0","29700","0","0"
"20220307","배출권시장","KRD050032402","배출권24","0","0","0","29700","0","0"
"20220307","배출권시장","KRD050032501","배출권25","0","0","0","29700","0","0"
"20220307","배출권시장","KRD051032104","상쇄배출권21","0","0","0","15450","0","0"
"20220307","배출권시장","KRD052000001","외부사업 감축량20-22","0","0","0","34900","0","0"
"20220307","배출권시장","KRD052032103","외부사업 감축량21-23","0","0","0","30000","0","0"
"20220307","배출권시장","KRD053032102","국외상쇄배출권21","0","0","0","15450","0","0"
"20220307","배출권시장","KRD054000009","국외 외부사업 감축량20-22","0","0","0","37600","0","0"
"20220307","배출권시장","KRD054032101","국외 외부사업 감축량21-23","0","0","0","30500","0","0"
"20220308","배출권시장","KRD050032105","배출권21","28700","28700","27500","27900","77980","2177664000"
"20220308","배출권시장","KRD050032204","배출권22","0","0","0","29700","0","0"
"20220308","배출권시장","KRD050032303","배출권23","0","0","0","29700","0","0"
"20220308","배출권시장","KRD050032402","배출권24","0","0","0","29700","0","0"
"20220308","배출권시장","KRD050032501","배출권25","0","0","0","29700","0","0"
"20220308","배출권시장","KRD051032104","상쇄배출권21","0","0","0","15450","0","0"
"20220308","배출권시장","KRD052000001","외부사업 감축량20-22","0","0","0","32000","0","0"
"20220308","배출권시장","KRD052032103","외부사업 감축량21-23","0","0","0","30000","0","0"
