거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20220103","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","380000","554800000","0","0"
"20220103","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","380000","554800000"
"20220103","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","800000","1168000000","0","0"
"20220103","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","800000","1168000000"
"20220103","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","900000","1152000000","0","0"
"20220103","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","900000","1152000000"
"20220103","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","1800000","2304000000","0","0"
"20220103","석유시장","KRD040114641","경-자가상표-성남(보)","C0250","0","0","1800000","2304000000"
"20220103","석유시장","KRD040124616","등-자가상표-목포(보)","A0003","480000","412800000","0","0"
"20220103","석유시장","KRD040124616","등-자가상표-목포(보)","B0004","0","0","480000","412800000"
"20220104","석유시장","KRD040104154","휘-자가상표-천안","A0002","60000","90000000","0","0"
"20220104","석유시장","KRD040104154","휘-자가상표-천안","C0016","0","0","60000","90000000"
"20220104","석유시장","KRD040104329","휘-자가상표-울산(보)","A0002","40000","60000000","0","0"
"20220104","석유시장","KRD040104329","휘-자가상표-울산(보)","C0016","0","0","40000","60000000"
"20220104","석유시장","KRD040104535","휘-자가상표-동해옥계","A0002","60000","90000000","0","0"
"20220104","석유시장","KRD040104535","휘-자가상표-동해옥계","C0016","0","0","60000","90000000"
"20220104","석유시장","KRD040104550","휘-자가상표-성남","A0002","340000","510000000","0","0"
"20220104","석유시장","KRD040104550","휘-자가상표-성남","C0016","0","0","340000","510000000"
"20220104","석유시장","KRD040104568","휘-자가상표-인천","A0002","300000","450000000","0","0"
"20220104","석유시장","KRD040104568","휘-자가상표-인천","C0016","0","0","300000","450000000"
"20220104","석유시장","KRD040114153","경-자가상표-천안","A0002","60000","78000000","0","0"
"20220104","석유시장","KRD040114153","경-자가상표-천안","C0016","0","0","60000","78000000"
"20220104","석유시장","KRD040114534","경-자가상표-동해옥계","A0002","140000","182000000","0","0"
"20220104","석유시장","KRD040114534","경-자가상표-동해옥계","C0016","0","0","140000","182000000"
"20220104","석유시장","KRD040114559","경-자가상표-성남","A0002","340000","442000000","0","0"
"20220104","석유시장","KRD040114559","경-자가상표-성남","C0016","0","0","340000","442000000"
"20220104","석유시장","KRD040114567","경-자가상표-인천","A0002","320000","416000000","0","0"
"20220104","석유시장","KRD040114567","경-자가상표-인천","C0016","0","0","320000","416000000"
"20220104","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","200000","260000000","0","0"
"20220104","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","200000","260000000"
"20220104","석유시장","KRD040124590","등-자가상표-대구권(보)","A0002","300000","264000000","0","0"
"20220104","석유시장","KRD040124590","등-자가상표-대구권(보)","C0016","0","0","300000","264000000"
"20220104","석유시장","KRD040124616","등-자가상표-목포(보)","A0003","180000","158400000","0","0"
"20220104","석유시장","KRD040124616","등-자가상표-목포(보)","B0004","0","0","180000","158400000"
"20220105","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","100000","149500000","0","0"
"20220105","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","100000","149500000"
"20220105","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","500000","650000000","0","0"
"20220105","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","500000","650000000"
"20220105","석유시장","KRD040124616","등-자가상표-목포(보)","A0003","180000","158400000","0","0"
"20220105","석유시장","KRD040124616","등-자가상표-목포(보)","B0004","0","0","180000","158400000"
"20220106","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","200000","299000000","0","0"
"20220106","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","200000","299000000"
"20220106","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","440000","572000000","0","0"
"20220106","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","440000","572000000"
"20220106","석유시장","KRD040124616","등-자가상표-목포(보)","A0003","380000","334400000","0","0"
"20220106","석유시장","KRD040124616","등-자가상표-목포(보)","B0004","0","0","380000","334400000"
"20220107","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","1100000","1644500000","0","0"
"20220107","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","1100000","1644500000"
"20220107","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","260000","388700000","0","0"
"20220107","석유시장","KRD040104642","휘-자가상표-성남(보)","C0008","0","0","60000","89700000"
"20220107","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","200000","299000000"
"20220107","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","1780000","2314000000","0","0"
"20220107","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","1780000","2314000000"
"20220107","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","580000","754000000","0","0"
"20220107","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","80000","104000000"
"20220107","석유시장","KRD040114641","경-자가상표-성남(보)","C0250","0","0","500000","650000000"
"20220107","석유시장","KRD040124616","등-자가상표-목포(보)","A0003","760000","668800000","0","0"
"20220107","석유시장","KRD040124616","등-자가상표-목포(보)","B0004","0","0","760000","668800000"
"20220110","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","180000","269100000","0","0"
"20220110","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","180000","269100000"
"20220110","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","200000","299000000","0","0"
"20220110","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","200000","299000000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D0982","0","0","0","0"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1166","0","0","60000","89400000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1247","0","0","28000","41720000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1262","0","0","20000","29800000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1294","0","0","60000","89400000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1321","0","0","0","0"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1381","0","0","20000","29800000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1395","0","0","60000","89400000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1404","0","0","28000","41720000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1421","0","0","28000","41720000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1487","0","0","0","0"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1498","0","0","60000","89400000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1499","0","0","24000","35760000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1501","0","0","0","0"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1526","0","0","60000","89400000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1529","0","0","28000","41720000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1533","0","0","20000","29800000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1537","0","0","56000","83440000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1543","0","0","120000","178800000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1545","0","0","20000","29900000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1556","0","0","20000","29800000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1575","0","0","112000","166880000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1578","0","0","28000","41720000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1595","0","0","112000","166880000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1596","0","0","28000","41720000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1600","0","0","60000","89400000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1608","0","0","20000","29800000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1628","0","0","180000","268200000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","D1632","0","0","20000","29880000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","E0074","0","0","60000","89400000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","E0094","0","0","20000","29800000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","E0119","0","0","20000","29800000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","E0189","0","0","60000","89400000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","E0207","0","0","60000","89400000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","E0290","0","0","44000","65560000"
"20220110","석유시장","KRD040105466","휘-알뜰-서평택","F0001","1536000","2288820000","0","0"
"20220110","석유시장","KRD040105698","휘-알뜰-중부권(보)","D1550","0","0","0","0"
"20220110","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","380000","494000000","0","0"
"20220110","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","380000","494000000"
"20220110","석유시장","KRD040114617","경-자가상표-목포(보)","A0003","200000","260000000","0","0"
"20220110","석유시장","KRD040114617","경-자가상표-목포(보)","B0004","0","0","200000","260000000"
"20220110","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","564000","733200000","0","0"
"20220110","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","64000","83200000"
"20220110","석유시장","KRD040114641","경-자가상표-성남(보)","C0250","0","0","500000","650000000"
"20220110","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","300000","264000000","0","0"
"20220110","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","300000","264000000"
"20220111","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","280000","425600000","0","0"
"20220111","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","280000","425600000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D0279","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D0982","0","0","80000","119200000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1226","0","0","24000","35760000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1229","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1247","0","0","48000","71520000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1321","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1381","0","0","20000","29800000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1396","0","0","20000","29812000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1487","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1498","0","0","60000","89400000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1499","0","0","56000","83440000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1501","0","0","40000","59600000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1534","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1536","0","0","60000","89400000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1537","0","0","56000","83440000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1543","0","0","180000","268200000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1548","0","0","60000","89400000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1550","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1559","0","0","60000","89400000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1570","0","0","20000","29800000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1574","0","0","56000","83440000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1582","0","0","20000","29800000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1586","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1594","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1596","0","0","52000","77480000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1607","0","0","20000","29800000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1616","0","0","20000","29800000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1617","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1628","0","0","60000","89400000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","D1632","0","0","20000","29800000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","E0062","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","E0189","0","0","60000","89400000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","E0234","0","0","20000","29800000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","E0254","0","0","28000","41720000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","E0269","0","0","20000","29800000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","E0436","0","0","40000","59600000"
"20220111","석유시장","KRD040105466","휘-알뜰-서평택","F0001","1480000","2205212000","0","0"
"20220111","석유시장","KRD040114229","경-자가상표-여수(보)","A0003","440000","589600000","0","0"
"20220111","석유시장","KRD040114229","경-자가상표-여수(보)","B0004","0","0","440000","589600000"
"20220111","석유시장","KRD040114641","경-자가상표-성남(보)","A0003","200000","268000000","0","0"
"20220111","석유시장","KRD040114641","경-자가상표-성남(보)","C0008","0","0","200000","268000000"
"20220111","석유시장","KRD040124228","등-자가상표-여수(보)","A0003","460000","423200000","0","0"
"20220111","석유시장","KRD040124228","등-자가상표-여수(보)","B0004","0","0","460000","423200000"
"20220112","석유시장","KRD040104220","휘-자가상표-여수(보)","A0003","800000","1216000000","0","0"
"20220112","석유시장","KRD040104220","휘-자가상표-여수(보)","B0004","0","0","800000","1216000000"
"20220112","석유시장","KRD040104618","휘-자가상표-목포(보)","A0003","100000","152000000","0","0"
"20220112","석유시장","KRD040104618","휘-자가상표-목포(보)","B0004","0","0","100000","152000000"
"20220112","석유시장","KRD040104642","휘-자가상표-성남(보)","A0003","200000","304000000","0","0"
"20220112","석유시장","KRD040104642","휘-자가상표-성남(보)","C0250","0","0","200000","304000000"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D0279","0","0","92000","138000000"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D0982","0","0","80000","120400000"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D1166","0","0","60000","90000000"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D1247","0","0","48000","72000000"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D1294","0","0","60000","90000000"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D1395","0","0","0","0"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D1443","0","0","0","0"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D1487","0","0","0","0"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D1493","0","0","40000","60000000"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D1496","0","0","0","0"
"20220112","석유시장","KRD040105466","휘-알뜰-서평택","D1498","0","0","0","0"
