거래일자,시장구분명,종목코드,종목명,시가,고가,저가,종가,거래량,거래대금
"20210201","석유시장","KRD040100061","휘SK인천(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100111","휘SK대산(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100228","휘SK여수(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100327","휘SK울산(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100376","휘SK수도권","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100384","휘SK충청","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100392","휘SK영남","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100400","휘SK호남","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100418","휘SK강원","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100426","휘SK제주","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100657","휘SK수도권(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100665","휘SK충청(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100673","휘SK영남(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040100681","휘SK호남(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101119","휘GS대산(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101226","휘GS여수(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101325","휘GS울산(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101374","휘GS수도권","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101382","휘GS충청","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101390","휘GS영남","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101408","휘GS호남","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101416","휘GS강원","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101424","휘GS제주","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101655","휘GS수도권(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101663","휘GS충청(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101671","휘GS영남(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040101689","휘GS호남(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102117","휘HD대산(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102224","휘HD여수(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102323","휘HD울산(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102372","휘HD수도권","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102380","휘HD충청","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102398","휘HD영남","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102406","휘HD호남","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102414","휘HD강원","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102422","휘HD제주","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102653","휘HD수도권(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102661","휘HD충청(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102679","휘HD영남(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040102687","휘HD호남(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040103313","휘S-Oil울산(보)","0","0","0","1340","0","0"
"20210201","석유시장","KRD040103370","휘S-Oil수도권","0","0","0","1340","0","0"
"20210201","석유시장","KRD040103388","휘S-Oil충청","0","0","0","1340","0","0"
