거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20210201","금시장","KRD040200002","금 현물 99.99_1Kg","1000","10205","684201700","68761","4578771070"
"20210201","금시장","KRD040200002","금 현물 99.99_1Kg","4000","726","48707220","7433","498088640"
"20210201","금시장","KRD040200002","금 현물 99.99_1Kg","7100","82207","5478037770","16","1070810"
"20210201","금시장","KRD040200002","금 현물 99.99_1Kg","8000","53898","3612235530","70825","4745184860"
"20210201","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","1","66840"
"20210201","금시장","KRD040201000","미니금 현물 99.99_100g","1000","570","38582820","10010","664971500"
"20210201","금시장","KRD040201000","미니금 현물 99.99_100g","4000","222","14964170","925","62468300"
"20210201","금시장","KRD040201000","미니금 현물 99.99_100g","7100","11165","743082600","0","0"
"20210201","금시장","KRD040201000","미니금 현물 99.99_100g","8000","2071","139732550","3093","208922340"
"20210202","금시장","KRD040200002","금 현물 99.99_1Kg","1000","7510","503774950","13215","884754360"
"20210202","금시장","KRD040200002","금 현물 99.99_1Kg","4000","1229","82242260","8980","602053380"
"20210202","금시장","KRD040200002","금 현물 99.99_1Kg","7100","63436","4248056720","626","41829510"
"20210202","금시장","KRD040200002","금 현물 99.99_1Kg","8000","23807","1594784330","72498","4855913990"
"20210202","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","663","44307020"
"20210202","금시장","KRD040201000","미니금 현물 99.99_100g","1000","653","44199340","0","0"
"20210202","금시장","KRD040201000","미니금 현물 99.99_100g","4000","657","44396480","1048","70971460"
"20210202","금시장","KRD040201000","미니금 현물 99.99_100g","7100","781","52780740","0","0"
"20210202","금시장","KRD040201000","미니금 현물 99.99_100g","8000","1212","81942210","2255","152347310"
"20210203","금시장","KRD040200002","금 현물 99.99_1Kg","1000","17037","1128119080","5707","378332150"
"20210203","금시장","KRD040200002","금 현물 99.99_1Kg","4000","252","16704850","1181","78193330"
"20210203","금시장","KRD040200002","금 현물 99.99_1Kg","7100","68683","4553474630","21324","1414510460"
"20210203","금시장","KRD040200002","금 현물 99.99_1Kg","8000","29445","1951685970","85024","5634582720"
"20210203","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","2181","144365870"
"20210203","금시장","KRD040201000","미니금 현물 99.99_100g","1000","2749","183802780","0","0"
"20210203","금시장","KRD040201000","미니금 현물 99.99_100g","4000","201","13467370","1122","74967220"
"20210203","금시장","KRD040201000","미니금 현물 99.99_100g","7100","495","33101410","0","0"
"20210203","금시장","KRD040201000","미니금 현물 99.99_100g","8000","286","19136610","2609","174540950"
"20210204","금시장","KRD040200002","금 현물 99.99_1Kg","1000","15987","1055852150","7383","487678650"
"20210204","금시장","KRD040200002","금 현물 99.99_1Kg","4000","899","59237520","3681","243539800"
"20210204","금시장","KRD040200002","금 현물 99.99_1Kg","7100","108473","7161668500","17036","1124369060"
"20210204","금시장","KRD040200002","금 현물 99.99_1Kg","8000","17635","1163647190","113726","7507576090"
"20210204","금시장","KRD040200002","금 현물 99.99_1Kg","9001","5","330450","1173","77572210"
"20210204","금시장","KRD040201000","미니금 현물 99.99_100g","1000","3651","243142850","398","26439140"
"20210204","금시장","KRD040201000","미니금 현물 99.99_100g","4000","149","9892870","393","26219310"
"20210204","금시장","KRD040201000","미니금 현물 99.99_100g","7100","2233","148148920","0","0"
"20210204","금시장","KRD040201000","미니금 현물 99.99_100g","8000","805","53531780","6041","401657340"
"20210204","금시장","KRD040201000","미니금 현물 99.99_100g","9001","0","0","6","400630"
"20210205","금시장","KRD040200002","금 현물 99.99_1Kg","1000","12551","821530470","9294","608897390"
"20210205","금시장","KRD040200002","금 현물 99.99_1Kg","4000","1201","78600010","5436","355646300"
"20210205","금시장","KRD040200002","금 현물 99.99_1Kg","7100","158982","10397612970","66879","4363790400"
"20210205","금시장","KRD040200002","금 현물 99.99_1Kg","8000","43321","2831106170","132956","8703295560"
"20210205","금시장","KRD040200002","금 현물 99.99_1Kg","9001","0","0","1490","97219970"
"20210205","금시장","KRD040201000","미니금 현물 99.99_100g","1000","1797","118581220","69","4504320"
"20210205","금시장","KRD040201000","미니금 현물 99.99_100g","4000","50","3292250","276","18168580"
"20210205","금시장","KRD040201000","미니금 현물 99.99_100g","7100","2048","134957540","0","0"
"20210205","금시장","KRD040201000","미니금 현물 99.99_100g","8000","766","50155230","4316","284313340"
"20210208","금시장","KRD040200002","금 현물 99.99_1Kg","1000","13226","870376940","49592","3284988560"
"20210208","금시장","KRD040200002","금 현물 99.99_1Kg","4000","3272","214592480","11721","771713720"
"20210208","금시장","KRD040200002","금 현물 99.99_1Kg","7100","75167","4965683600","1500","98700000"
"20210208","금시장","KRD040200002","금 현물 99.99_1Kg","8000","25033","1644004400","53982","3545660970"
"20210208","금시장","KRD040200002","금 현물 99.99_1Kg","9001","128","8436680","31","2030850"
"20210208","금시장","KRD040201000","미니금 현물 99.99_100g","1000","539","35651650","10000","665400000"
"20210208","금시장","KRD040201000","미니금 현물 99.99_100g","4000","8","528850","737","48870220"
