거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20210201","배출권시장","KRD050022007","2020년 배출권","7100","2700","51150000","2700","51150000"
"20210201","배출권시장","KRD050032105","2021년 배출권","7100","1000","22000000","1000","22000000"
"20210202","배출권시장","KRD050022007","2020년 배출권","7100","18700","353680000","18700","353680000"
"20210202","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210203","배출권시장","KRD050022007","2020년 배출권","7100","17000","321100000","17000","321100000"
"20210203","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210204","배출권시장","KRD050022007","2020년 배출권","7100","41500","790300000","41500","790300000"
"20210204","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210205","배출권시장","KRD050022007","2020년 배출권","7100","23700","450320000","23700","450320000"
"20210205","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210208","배출권시장","KRD050022007","2020년 배출권","7100","17038","331233400","17038","331233400"
"20210208","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210209","배출권시장","KRD050022007","2020년 배출권","7100","25462","484778000","25462","484778000"
"20210209","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210210","배출권시장","KRD050022007","2020년 배출권","7100","2500","47550000","2500","47550000"
"20210210","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210215","배출권시장","KRD050022007","2020년 배출권","7100","48565","926091500","48565","926091500"
"20210216","배출권시장","KRD050022007","2020년 배출권","7100","32700","623000000","32700","623000000"
"20210216","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210217","배출권시장","KRD050022007","2020년 배출권","7100","20500","390300000","20500","390300000"
"20210217","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210217","배출권시장","KRD052000001","외부사업 온실가스 감축량","7100","0","0","0","0"
"20210218","배출권시장","KRD050022007","2020년 배출권","7100","26500","503350000","26500","503350000"
"20210218","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210219","배출권시장","KRD050022007","2020년 배출권","7100","18500","351425000","18500","351425000"
"20210219","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210222","배출권시장","KRD050022007","2020년 배출권","7100","6700","127225000","6700","127225000"
"20210222","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210223","배출권시장","KRD050022007","2020년 배출권","7100","17462","331778000","17462","331778000"
"20210223","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210224","배출권시장","KRD050022007","2020년 배출권","7100","33826","642946300","33826","642946300"
"20210224","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210225","배출권시장","KRD050022007","2020년 배출권","7100","36729","696464550","36729","696464550"
"20210225","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210226","배출권시장","KRD050022007","2020년 배출권","7100","30271","572696900","30271","572696900"
"20210226","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
