거래일자,시장구분명,종목코드,종목명,참가자번호(투자자구분코드),매도거래량,매도거래대금,매수거래량,매수거래대금
"20210302","배출권시장","KRD050022007","2020년 배출권","7100","3000","54900000","3000","54900000"
"20210302","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210303","배출권시장","KRD050022007","2020년 배출권","7100","10700","197430000","10700","197430000"
"20210303","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210304","배출권시장","KRD050022007","2020년 배출권","7100","14100","259890000","14100","259890000"
"20210304","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210305","배출권시장","KRD050022007","2020년 배출권","7100","20285","379536500","20285","379536500"
"20210305","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210308","배출권시장","KRD050022007","2020년 배출권","7100","13600","256965000","13600","256965000"
"20210308","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210309","배출권시장","KRD050022007","2020년 배출권","7100","28200","532850000","28200","532850000"
"20210309","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210310","배출권시장","KRD050022007","2020년 배출권","7100","32500","614976550","32500","614976550"
"20210310","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210310","배출권시장","KRD052000001","외부사업 온실가스 감축량","7100","0","0","0","0"
"20210311","배출권시장","KRD050022007","2020년 배출권","7100","24731","466965900","24731","466965900"
"20210311","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210312","배출권시장","KRD050022007","2020년 배출권","7100","36900","688160000","36900","688160000"
"20210312","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210315","배출권시장","KRD050022007","2020년 배출권","7100","45682","840779900","45682","840779900"
"20210315","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210316","배출권시장","KRD050022007","2020년 배출권","7100","54669","977625100","54669","977625100"
"20210316","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210317","배출권시장","KRD050022007","2020년 배출권","7100","26121","468202500","26121","468202500"
"20210317","배출권시장","KRD050032105","2021년 배출권","7100","2000","40000000","2000","40000000"
"20210318","배출권시장","KRD050022007","2020년 배출권","7100","4751","86003500","4751","86003500"
"20210318","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210319","배출권시장","KRD050022007","2020년 배출권","7100","35001","641448250","35001","641448250"
"20210319","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210322","배출권시장","KRD050022007","2020년 배출권","7100","34103","630860550","34103","630860550"
"20210322","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210323","배출권시장","KRD050022007","2020년 배출권","7100","68088","1264501500","68088","1264501500"
"20210323","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210324","배출권시장","KRD050022007","2020년 배출권","7100","57288","1085462000","57288","1085462000"
"20210324","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210325","배출권시장","KRD050022007","2020년 배출권","7100","49500","934075000","49500","934075000"
"20210325","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210325","배출권시장","KRD052000001","외부사업 온실가스 감축량","7100","0","0","0","0"
"20210326","배출권시장","KRD050022007","2020년 배출권","7100","70501","1331213850","70501","1331213850"
"20210326","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210329","배출권시장","KRD050022007","2020년 배출권","7100","80800","1530210000","80800","1530210000"
"20210329","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210330","배출권시장","KRD050022007","2020년 배출권","7100","52500","970760000","52500","970760000"
"20210330","배출권시장","KRD050032105","2021년 배출권","7100","0","0","0","0"
"20210331","배출권시장","KRD050022007","2020년 배출권","7100","29825","541193500","29825","541193500"
"20210331","배출권시장","KRD050032105","2021년 배출권","7100","500","10075000","500","10075000"
