거래일자,시장구분명,종목코드,종목명,시가,고가,저가,종가,거래량,거래대금
"20220103","금시장","KRD040200002","금 99.99K","69010","70150","69010","70090","218920","15330247830"
"20220103","금시장","KRD040201000","미니금 100g","69870","70080","69870","69970","6211","434762540"
"20220104","금시장","KRD040200002","금 99.99K","69390","69630","69390","69520","103465","7193192340"
"20220104","금시장","KRD040201000","미니금 100g","69110","69510","69110","69450","3432","238401620"
"20220105","금시장","KRD040200002","금 99.99K","69850","70180","69850","70080","140777","9864314480"
"20220105","금시장","KRD040201000","미니금 100g","69840","70010","69840","70000","3693","258260250"
"20220106","금시장","KRD040200002","금 99.99K","69900","69990","69690","69720","95324","6658194070"
"20220106","금시장","KRD040201000","미니금 100g","70000","72500","69620","69660","4922","352476730"
"20220107","금시장","KRD040200002","금 99.99K","69410","69510","69350","69390","94492","6558470310"
"20220107","금시장","KRD040201000","미니금 100g","69440","69440","69310","69310","2609","181037670"
"20220110","금시장","KRD040200002","금 99.99K","69390","69540","69300","69300","69268","4807364020"
"20220110","금시장","KRD040201000","미니금 100g","69310","69450","69200","69200","1770","122750880"
"20220111","금시장","KRD040200002","금 99.99K","69460","69620","69400","69620","76757","5333820490"
"20220111","금시장","KRD040201000","미니금 100g","69450","69500","69300","69480","2276","158037600"
"20220112","금시장","KRD040200002","금 99.99K","69900","69990","69700","69800","57248","3995668080"
"20220112","금시장","KRD040201000","미니금 100g","69680","69750","69600","69690","1405","97911090"
"20220113","금시장","KRD040200002","금 99.99K","69800","69920","69760","69860","72006","5030817020"
"20220113","금시장","KRD040201000","미니금 100g","69670","69840","69670","69770","11381","793441730"
"20220114","금시장","KRD040200002","금 99.99K","69800","69830","69630","69740","59921","4177348540"
"20220114","금시장","KRD040201000","미니금 100g","69690","69760","69560","69690","1382","96326470"
"20220117","금시장","KRD040200002","금 99.99K","69410","69860","69410","69800","69724","4864128490"
"20220117","금시장","KRD040201000","미니금 100g","69600","69730","69480","69670","2984","207780060"
"20220118","금시장","KRD040200002","금 99.99K","69800","69840","69600","69600","38951","2712973800"
"20220118","금시장","KRD040201000","미니금 100g","69650","69660","69490","69510","2306","160390360"
"20220119","금시장","KRD040200002","금 99.99K","69620","69660","69490","69520","52493","3650292540"
"20220119","금시장","KRD040201000","미니금 100g","69600","69620","69450","69450","1199","83372070"
"20220120","금시장","KRD040200002","금 99.99K","70050","70430","70050","70350","172315","12120879230"
"20220120","금시장","KRD040201000","미니금 100g","70220","70460","70220","70400","20507","1443363880"
"20220121","금시장","KRD040200002","금 99.99K","70400","70560","70360","70490","104752","7381997910"
"20220121","금시장","KRD040201000","미니금 100g","70450","70610","70390","70530","6182","435808800"
"20220124","금시장","KRD040200002","금 99.99K","70480","70620","70310","70620","86482","6090193550"
"20220124","금시장","KRD040201000","미니금 100g","70280","70610","70280","70610","1521","107210230"
"20220125","금시장","KRD040200002","금 99.99K","70740","70910","70710","70810","110785","7844980470"
"20220125","금시장","KRD040201000","미니금 100g","70780","71000","70780","70830","2857","202465230"
"20220126","금시장","KRD040200002","금 99.99K","71030","71090","70910","71020","99003","7030054050"
"20220126","금시장","KRD040201000","미니금 100g","70830","71180","70830","70980","5276","375029080"
"20220127","금시장","KRD040200002","금 99.99K","70480","70480","70190","70210","98770","6939881290"
"20220127","금시장","KRD040201000","미니금 100g","70600","70600","70100","70160","2041","143323500"
"20220128","금시장","KRD040200002","금 99.99K","69790","69970","69470","69860","108037","7541284620"
"20220128","금시장","KRD040201000","미니금 100g","69810","69850","69410","69850","2878","200406680"
