거래일자,시장구분명,종목코드,종목명,시가,고가,저가,종가,거래량,거래대금
"20200203","배출권시장","KRD050021900","배출권19","0","0","0","38200","0","0"
"20200203","배출권시장","KRD050022007","배출권20","0","0","0","38000","0","0"
"20200203","배출권시장","KRD051021909","상쇄배출권19","0","0","0","31850","0","0"
"20200203","배출권시장","KRD052000001","외부사업 감축량","0","0","0","39500","0","0"
"20200203","배출권시장","KRD053021907","국외상쇄배출권19","0","0","0","31850","0","0"
"20200203","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20200204","배출권시장","KRD050021900","배출권19","0","0","0","38200","0","0"
"20200204","배출권시장","KRD050022007","배출권20","0","0","0","38000","0","0"
"20200204","배출권시장","KRD051021909","상쇄배출권19","0","0","0","31850","0","0"
"20200204","배출권시장","KRD052000001","외부사업 감축량","0","0","0","39500","0","0"
"20200204","배출권시장","KRD053021907","국외상쇄배출권19","0","0","0","31850","0","0"
"20200204","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20200205","배출권시장","KRD050021900","배출권19","0","0","0","38200","0","0"
"20200205","배출권시장","KRD050022007","배출권20","0","0","0","38000","0","0"
"20200205","배출권시장","KRD051021909","상쇄배출권19","0","0","0","31850","0","0"
"20200205","배출권시장","KRD052000001","외부사업 감축량","0","0","0","39500","0","0"
"20200205","배출권시장","KRD053021907","국외상쇄배출권19","0","0","0","31850","0","0"
"20200205","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20200206","배출권시장","KRD050021900","배출권19","37000","37550","37000","37550","10000","372750000"
"20200206","배출권시장","KRD050022007","배출권20","0","0","0","38000","0","0"
"20200206","배출권시장","KRD051021909","상쇄배출권19","0","0","0","31850","0","0"
"20200206","배출권시장","KRD052000001","외부사업 감축량","0","0","0","39500","0","0"
"20200206","배출권시장","KRD053021907","국외상쇄배출권19","0","0","0","31850","0","0"
"20200206","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20200207","배출권시장","KRD050021900","배출권19","38000","38000","37100","37100","6000","223500000"
"20200207","배출권시장","KRD050022007","배출권20","0","0","0","38000","0","0"
"20200207","배출권시장","KRD051021909","상쇄배출권19","0","0","0","31850","0","0"
"20200207","배출권시장","KRD052000001","외부사업 감축량","0","0","0","39500","0","0"
"20200207","배출권시장","KRD053021907","국외상쇄배출권19","0","0","0","31850","0","0"
"20200207","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20200210","배출권시장","KRD050021900","배출권19","37500","39000","37500","38800","4500","174150000"
"20200210","배출권시장","KRD050022007","배출권20","0","0","0","38500","0","0"
"20200210","배출권시장","KRD051021909","상쇄배출권19","0","0","0","31850","0","0"
"20200210","배출권시장","KRD052000001","외부사업 감축량","0","0","0","39500","0","0"
"20200210","배출권시장","KRD053021907","국외상쇄배출권19","0","0","0","31850","0","0"
"20200210","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20200211","배출권시장","KRD050021900","배출권19","0","0","0","39050","0","0"
"20200211","배출권시장","KRD050022007","배출권20","38500","38500","38500","38500","26050","1002925000"
"20200211","배출권시장","KRD051021909","상쇄배출권19","0","0","0","31850","0","0"
"20200211","배출권시장","KRD052000001","외부사업 감축량","0","0","0","39500","0","0"
"20200211","배출권시장","KRD053021907","국외상쇄배출권19","0","0","0","31850","0","0"
"20200211","배출권시장","KRD054000009","국외 외부사업 감축량","0","0","0","37600","0","0"
"20200212","배출권시장","KRD050021900","배출권19","39400","39400","39150","39150","111000","4346200000"
"20200212","배출권시장","KRD050022007","배출권20","0","0","0","38500","0","0"
